"filename", "language", "PHP", "JavaScript", "YAML", "Properties", "XML", "JSON", "Markdown", "CSS", "Less", "SCSS", "HTML", "CoffeeScript", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\specialchar\dialogs\lang\zh.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\specialchar\dialogs\specialchar.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\stylesheetparser\plugin.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\table\dialogs\table.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 21
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\tableresize\plugin.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\tabletools\dialogs\tableCell.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\dialogs\templates.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 6, 10, 85
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\dialogs\templates.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\af.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ar.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\bg.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\bn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\bs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\cy.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\da.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\de-ch.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\de.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\el.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\en-au.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\en-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\en-gb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\eo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\es.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\et.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\eu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\fa.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\fi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\fo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\fr-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\fr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\gl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\gu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\he.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\hi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\hr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\hu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\id.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\is.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\it.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ja.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ka.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\km.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ko.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ku.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\lt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\lv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\mk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\mn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ms.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\nb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\nl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\no.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\pl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\pt-br.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\pt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ro.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ru.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\si.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sq.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sr-latn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\sv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\th.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\tr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\tt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\ug.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\plugin.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\templates\templates\default.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\dialogs\uicolor.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\af.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ar.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\bg.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\cy.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\da.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\de-ch.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\de.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\el.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\en-gb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\eo.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\es.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\et.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\eu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\fa.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\fi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\fr-ca.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\fr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\gl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\he.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\hr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\hu.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\id.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\it.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ja.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\km.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ko.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ku.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\lv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\mk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\nb.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\nl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\no.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\pl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\pt-br.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\pt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ru.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\si.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\sk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\sl.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\sq.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\sv.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\tr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\tt.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\ug.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\uk.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\vi.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\zh-cn.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\lang\zh.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\plugin.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\yui\assets\yui.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 1, 8
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uicolor\yui\yui.js", "JavaScript", 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uploadimage\plugin.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\seniorProject\assets\vendor\ckeditor\plugins\uploadwidget\lang\cs.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
